"Term/Year Code","Coll","Dept","Degree","Major code","Major Name","Conc code","Concentration Name (if any)","Total","Men","Women","Sex Unknown","Caucasian","Asian American","African American","Hispanic","Native American","Hawaiian/Pacific Isl","Multiracial","International","Race Unknown","All   African American","All    Native American","All Hawaiian/ Pac Isl","All Asian","URM","Illinois","Non-Illinois","Academic Program Code","programtype"
"120251","KP","917","PHD","0133","Mechanical Engineering",NA,"None",285,230,55,0,46,11,3,10,0,0,4,210,1,4,0,1,15,14,21,264,"10KS0133PHD","Graduate"
"120251","KP","917","PHD","0133","Mechanical Engineering","5511","Computational Sci & Engr",13,12,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,"10KS0133PHD","Graduate"
"120251","KP","917","PHD","0133","Mechanical Engineering","6091","Data Science and Engineering",13,10,3,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,"10KS0133PHD","Graduate"
"120251","KP","917","PHD","0242","Theoretical & Applied Mechans",NA,"None",13,11,2,0,3,1,0,0,0,0,1,8,0,0,0,0,2,0,1,12,"10KS0242PHD","Graduate"
"120251","KP","917","PHD","0242","Theoretical & Applied Mechans","5511","Computational Sci & Engr",2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"10KS0242PHD","Graduate"
"120251","KP","919","BS","0130","Materials Science & Engr",NA,"None",284,195,89,0,91,76,5,23,0,0,11,72,6,6,2,0,90,29,141,143,"10KP0130BS","Undergraduate"
"120251","KP","919","MS","0130","Materials Science & Engr",NA,"None",27,16,11,0,0,5,1,1,0,0,0,20,0,1,0,0,5,2,1,26,"10KS0130MS","Graduate"
"120251","KP","919","PHD","0130","Materials Science & Engr",NA,"None",165,115,50,0,29,21,0,7,0,0,1,107,0,0,0,0,23,7,14,151,"10KS0130PHD","Graduate"
"120251","KP","919","PHD","0130","Materials Science & Engr","5511","Computational Sci & Engr",4,3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,4,"10KS0130PHD","Graduate"
"120251","KP","919","PHD","0130","Materials Science & Engr","6091","Data Science and Engineering",3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"10KS0130PHD","Graduate"
"120251","KP","933","BS","0109","Computer Engineering",NA,"None",1277,1101,176,0,273,552,22,53,0,0,39,314,24,27,2,1,593,78,592,685,"10KP0109BS","Undergraduate"
"120251","KP","933","BS","0115","Electrical Engineering",NA,"None",845,712,133,0,212,337,10,48,0,0,42,178,18,11,5,1,379,61,383,462,"10KP0115BS","Undergraduate"
"120251","KP","933","MENGR","1200","Electrical & Computer Engr",NA,"None",129,101,28,0,6,20,0,0,0,0,2,101,0,0,0,0,22,0,10,119,"1PKS1200MENG","Graduate"
"120251","KP","933","MENGR","1200","Electrical & Computer Engr",NA,"None",26,24,2,0,14,8,1,0,0,0,0,2,1,1,0,0,8,1,7,19,"1PKS1200MENU","Graduate"
"120251","KP","933","MS","1200","Electrical & Computer Engr",NA,"None",189,157,32,0,35,42,1,3,0,0,2,105,1,2,0,0,45,4,37,152,"10KS1200MS","Graduate"
"120251","KP","933","NDEG","0109","Computer Engineering",NA,"None",46,37,9,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,46,"10KP0109NDEX","Nondegree"
"120251","KP","933","NDEG","0115","Electrical Engineering",NA,"None",21,16,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,"10KP0115NDEX","Nondegree"
"120251","KP","933","PHD","1200","Electrical & Computer Engr",NA,"None",360,288,72,0,52,35,0,4,0,0,3,266,0,1,0,0,37,5,18,342,"10KS1200PHD","Graduate"
"120251","KP","933","PHD","1200","Electrical & Computer Engr","5511","Computational Sci & Engr",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"10KS1200PHD","Graduate"
"120251","KP","933","PHD","1200","Electrical & Computer Engr","5861","Entrepreneurship & Innovation",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"10KS1200PHD","Graduate"
"120251","KP","973","BS","5183","Nuclear, Plasma, Radiolgc Engr",NA,"None",54,39,15,0,34,6,0,4,0,0,5,4,1,0,2,0,11,4,42,12,"10KP5183BS","Undergraduate"
"120251","KP","973","BS","5183","Nuclear, Plasma, Radiolgc Engr","3913","Power, Safety, and the Environ",45,37,8,0,32,3,1,4,0,0,3,2,0,1,1,0,5,6,33,12,"10KP5183BS","Undergraduate"
"120251","KP","973","BS","5183","Nuclear, Plasma, Radiolgc Engr","3914","Plasma and Fusion Sci and Engr",29,28,1,0,16,4,0,3,0,0,3,3,0,2,0,0,7,4,19,10,"10KP5183BS","Undergraduate"
"120251","KP","973","BS","5183","Nuclear, Plasma, Radiolgc Engr","3915","Radiol, Medical, & Instr Apps",3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"10KP5183BS","Undergraduate"
"120251","KP","973","MENGR","1211","Engineering","5863","Plasma Engineering",3,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2,"1PKS5863MENG","Graduate"
"120251","KP","973","MS","5183","Nuclear, Plasma, Radiolgc Engr",NA,"None",5,5,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,2,2,3,"10KS5183MS","Graduate"
"120251","KP","973","MS","5183","Nuclear, Plasma, Radiolgc Engr","5511","Computational Sci & Engr",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"10KS5183MS","Graduate"
"120251","KP","973","PHD","5183","Nuclear, Plasma, Radiolgc Engr",NA,"None",86,68,18,0,31,3,2,3,0,0,2,42,3,2,0,0,5,5,19,67,"10KS5183PHD","Graduate"
"120251","KP","973","PHD","5183","Nuclear, Plasma, Radiolgc Engr","5511","Computational Sci & Engr",3,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,"10KS5183PHD","Graduate"
"120251","KP",NA,"College total",NA,"Grainger Engineering",NA,"College total",14500,10827,3646,27,3681,3880,221,965,1,3,442,4859,448,305,98,19,4313,1271,5631,8869,NA,NA
"120251","KR","447","NDEG","0067","Nondegree",NA,"None",20,10,10,0,8,2,0,1,0,0,0,9,0,0,0,0,2,1,9,11,"10KR0067NDEG","Nondegree"
"120251","KR","495","AD","0265","Music",NA,"None",7,0,7,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,3,4,"10KS0265AD","Graduate"
"120251","KR","495","AMUSD","0265","Music",NA,"None",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","3930","Choral Music",6,4,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,1,0,6,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5110","Performance and Literature",87,39,48,0,29,9,1,2,0,0,4,42,0,2,0,0,13,3,9,78,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5111","Music Composition",13,8,5,0,4,1,1,0,0,0,0,7,0,1,0,0,1,1,0,13,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5117","Vocal Coaching & Accompanying",7,3,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5118","Jazz Performance",21,16,5,0,10,0,3,0,0,0,1,7,0,3,1,0,0,4,6,15,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5314","Instrmntl Conducting Wind Band",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,"10KS0265AMUS","Graduate"
"120251","KR","495","AMUSD","0265","Music","5315","Instrmntl Conducting Orchestra",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"10KS0265AMUS","Graduate"
"120251","KR","495","BA","0265","Music",NA,"None",79,55,24,0,34,11,11,10,0,0,4,9,0,14,1,0,15,22,66,13,"10KR0265BA","Undergraduate"
"120251","KR","495","BMA","5646","Lyric Theatre",NA,"None",25,6,19,0,17,1,0,4,0,0,3,0,0,2,0,0,3,5,19,6,"10KR5646BMA","Undergraduate"
"120251","KR","495","BMA","5646","Lyric Theatre","5644","Creative",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"10KR5646BMA","Undergraduate"
"120251","KR","495","BMA","5646","Lyric Theatre","5645","Performance",15,3,12,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,13,2,"10KR5646BMA","Undergraduate"
"120251","KR","495","BME","0168","Music Education",NA,"None",3,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2,"10KR0168BME","Undergraduate"
"120251","KR","495","BME","0168","Music Education","3930","Choral Music",33,10,23,0,24,2,0,6,0,0,0,1,0,0,0,0,4,6,32,1,"10KR3930BME","Undergraduate"
"120251","KR","495","BME","0168","Music Education","3931","Instrumental Music",87,52,35,0,57,8,3,13,0,0,4,0,2,4,0,1,13,17,81,6,"10KR3931BME","Undergraduate"
"120251","KR","495","BME","0168","Music Education","5593","Technology",3,2,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,3,0,"10KR5593BME","Undergraduate"
"120251","KR","495","BME","0168","Music Education","5873","General Music",2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,"10KR5873BME","Undergraduate"
"120251","KR","495","BMUS","0157","Voice",NA,"None",12,5,7,0,5,0,2,2,0,0,3,0,0,2,1,0,2,5,9,3,"10KR0157BMUS","Undergraduate"
"120251","KR","495","BMUS","0158","Instrumental Music",NA,"None",68,39,29,0,42,6,4,7,0,0,5,2,2,6,1,0,11,12,52,16,"10KR0158BMUS","Undergraduate"
"120251","KR","495","BMUS","0159","Music Composition",NA,"None",11,9,2,0,5,1,1,2,0,0,2,0,0,1,0,0,3,3,11,0,"10KR0159BMUS","Undergraduate"
"120251","KR","495","BMUS","0161","Open Studies",NA,"None",5,1,4,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,"10KR0161BMUS","Undergraduate"
"120251","KR","495","BMUS","1481","Musicology",NA,"None",2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"10KR1481BMUS","Undergraduate"
"120251","KR","495","BMUS","5045","Jazz Performance",NA,"None",15,10,5,0,6,3,3,2,0,0,1,0,0,3,1,0,4,5,12,3,"10KR5045BMUS","Undergraduate"
"120251","KR","495","BS","5639","Computer Science and Music",NA,"None",38,30,8,0,9,17,0,0,0,0,0,10,2,0,0,0,17,0,14,24,"10KR5639BS","Undergraduate"
"120251","KR","495","MME","0168","Music Education",NA,"None",7,3,4,0,1,2,0,0,0,0,2,2,0,1,0,0,3,1,2,5,"10KS0168MME","Graduate"
"120251","KR","495","MMUS","0265","Music",NA,"None",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","3930","Choral Music",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5110","Performance and Literature",37,13,23,1,23,1,0,2,0,0,1,9,1,0,0,0,2,2,7,30,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5111","Music Composition",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5113","Musicology",3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5115","Instrumental Conducting (Band)",2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5116","Instrumental Conducting (Orch)",2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5117","Vocal Coaching & Accompanying",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"10KS0265MMUS","Graduate"
"120251","KR","495","MMUS","0265","Music","5118","Jazz Performance",5,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,"10KS0265MMUS","Graduate"
"120251","KR","495","PHD","0168","Music Education",NA,"None",6,3,3,0,3,1,0,1,0,0,0,1,0,0,0,0,1,1,2,4,"10KS0168PHD","Graduate"
"120251","KR","495","PHD","1481","Musicology",NA,"None",19,6,13,0,14,0,0,2,0,0,0,2,1,0,0,0,0,2,2,17,"10KS1481PHD","Graduate"
"120251","KR","526","BASA","5665","Studio Art",NA,"None",18,4,14,0,5,3,2,2,0,0,0,5,1,2,0,0,3,4,12,6,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","0257","Painting",5,1,4,0,1,1,0,1,0,0,1,1,0,1,0,0,1,2,4,1,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","0259","Printmaking",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","0260","Sculpture",2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,0,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","5647","New Media",7,3,4,0,4,1,0,1,0,0,0,0,1,0,0,0,1,1,7,0,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","5648","General Studio Art",9,1,8,0,1,2,3,2,0,0,0,0,1,3,0,0,3,5,9,0,"10KR5665BASA","Undergraduate"
"120251","KR","526","BASA","5665","Studio Art","5902","Fashion",5,0,5,0,2,2,0,1,0,0,0,0,0,1,0,0,2,1,5,0,"10KR5665BASA","Undergraduate"
"120251","KR","526","BFA","0148","Graphic Design",NA,"None",201,54,147,0,77,59,12,22,0,1,13,15,2,13,2,2,71,37,165,36,"10KR0148BFA","Undergraduate"
"120251","KR","526","BFA","0151","Photography",NA,"None",4,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,"10KR0151BFA","Undergraduate"
"120251","KR","526","BFA","0169","Art Education",NA,"None",39,3,36,0,23,3,2,8,0,0,2,0,1,3,1,0,5,12,38,1,"10KR0169BFA","Undergraduate"
"120251","KR","526","BFA","5720","Art and Art History",NA,"None",8,0,8,0,3,1,1,3,0,0,0,0,0,1,2,0,1,4,8,0,"10KR5720BFA","Undergraduate"
"120251","KR","526","BFA","6142","Industrial Design",NA,"None",126,63,62,1,44,36,2,14,0,0,3,25,2,4,1,1,40,17,72,54,"10KR6142BFA","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art",NA,"None",17,3,14,0,6,1,3,3,0,0,0,4,0,3,0,0,1,6,11,6,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","0257","Painting",5,0,5,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,4,1,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","0258","Photography",9,3,6,0,4,0,3,2,0,0,0,0,0,3,1,0,0,5,9,0,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","0259","Printmaking",3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","0260","Sculpture",3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","5647","New Media",5,1,4,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,3,2,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","5648","General Studio Art",12,1,11,0,9,0,0,1,0,0,1,1,0,0,0,0,1,1,11,1,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","5902","Fashion",8,2,6,0,3,3,0,1,0,0,1,0,0,1,1,0,4,2,6,2,"10KR5665BFAS","Undergraduate"
"120251","KR","526","BFASA","5665","Studio Art","6225","Illustration",6,0,6,0,2,3,1,0,0,0,0,0,0,1,0,0,3,1,6,0,"10KR5665BFAS","Undergraduate"
"120251","KR","526","EDM","0169","Art Education",NA,"None",5,3,2,0,1,1,0,3,0,0,0,0,0,1,0,0,1,3,3,2,"10KS0169EDM","Graduate"
"120251","KR","526","MA","0250","Art History",NA,"None",5,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"10KS0250MA","Graduate"
"120251","KR","526","MFA","0252","Art and Design",NA,"None",4,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,"10KS0252MFA","Graduate"
"120251","KR","526","MFA","0252","Art and Design","0255","Industrial Design",9,5,4,0,0,1,0,1,0,0,0,7,0,0,0,0,1,1,1,8,"10KS0255MFA","Graduate"
"120251","KR","526","MFA","0252","Art and Design","0257","Painting",8,1,7,0,6,0,1,1,0,0,0,0,0,1,0,0,0,2,1,7,"10KS0257MFA","Graduate"
"120251","KR","526","MFA","0252","Art and Design","0258","Photography",2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,"10KS0258MFA","Graduate"
"120251","KR","526","MFA","0252","Art and Design","0260","Sculpture",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"10KS0260MFA","Graduate"
"120251","KR","526","MFA","0252","Art and Design","5920","Design for Responsible Innov",10,3,7,0,3,1,1,0,0,0,1,4,0,2,0,0,1,2,5,5,"10KS5920MFA","Graduate"
"120251","KR","526","none","4090","Art Undeclared",NA,"None",2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"10KR4090NONE","Undergraduate"
"120251","KR","526","PHD","0169","Art Education",NA,"None",18,5,13,0,5,1,0,2,0,0,1,9,0,1,0,0,2,2,4,14,"10KS0169PHD","Graduate"
"120251","KR","526","PHD","0250","Art History",NA,"None",9,2,7,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,"10KS0250PHD","Graduate"
"120251","KR","569","BLA","0156","Landscape Architecture",NA,"None",65,25,40,0,34,2,4,17,0,0,2,6,0,5,2,1,6,21,57,8,"10KR0156BLA","Undergraduate"
"120251","KR","569","MLA","0156","Landscape Architecture",NA,"None",20,5,15,0,3,1,0,2,0,0,0,14,0,0,0,0,1,2,3,17,"10KS0156MLA","Graduate"
"120251","KR","569","PHD","0156","Landscape Architecture",NA,"None",8,1,7,0,2,1,0,0,0,0,0,5,0,0,0,0,1,0,3,5,"10KS0156PHD","Graduate"
"120251","KR","644","BS","5749","Sustainable Design",NA,"None",92,27,65,0,45,10,6,15,0,0,5,7,4,7,3,0,15,22,80,12,"10KR5749BS","Undergraduate"
"120251","KR","644","BS","5749","Sustainable Design","6006","BS SD / MUP UP",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"10KR6006BS","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning",NA,"None",35,18,17,0,20,4,4,2,0,0,0,5,0,4,1,0,4,6,24,11,"10KR5504BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5564","Sustainability",21,10,11,0,13,2,1,3,0,0,1,1,0,2,0,0,3,5,18,3,"10KR5504BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5564","Sustainability",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"10KR5907BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5565","Policy and Planning",30,20,10,0,14,1,2,10,0,0,1,1,1,3,0,1,3,13,27,3,"10KR5504BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5565","Policy and Planning",3,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0,"10KR5907BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5566","Global Cities",5,2,3,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,4,1,"10KR5504BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5567","Social Justice",5,4,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,2,4,1,"10KR5504BA","Undergraduate"
"120251","KR","733","BA","5504","Urban Studies and Planning","5907","BA USP / MUP UP",2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"10KR5907BA","Undergraduate"
"120251","KR","733","MUP","0155","Urban Planning",NA,"None",34,11,23,0,7,0,2,3,0,0,1,21,0,2,1,1,1,6,8,26,"10KS0155MUP","Graduate"
"120251","KR","733","MUP","0155","Urban Planning","5907","BA USP / MUP UP",3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"10KS5907MUP","Graduate"
"120251","KR","733","PHD","0274","Regional Planning",NA,"None",15,3,12,0,4,1,1,0,0,0,0,9,0,1,0,0,1,1,0,15,"10KS0274PHD","Graduate"
"120251","KR","767","BS","4091","Architectural Studies",NA,"None",453,183,270,0,181,81,22,97,0,0,23,43,6,32,6,1,97,129,362,91,"10KR4091BS","Undergraduate"
"120251","KR","767","MARCH","5642","Architecture","0247","Architecture - 2 Yr",97,47,49,1,30,5,2,7,0,0,3,50,0,2,1,0,8,9,42,55,"10KS0247MARC","Graduate"
"120251","KR","767","MARCH","5642","Architecture","0248","Architecture Track 3",12,9,3,0,2,3,0,3,0,0,0,3,1,0,0,0,3,3,7,5,"10KS0248MARC","Graduate"
"120251","KR","767","MS","4091","Architectural Studies",NA,"None",3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,"10KS4091MS","Graduate"
"120251","KR","767","PHD","5642","Architecture",NA,"None",15,5,10,0,1,1,0,0,0,0,0,13,0,0,0,0,1,0,1,14,"10KS5642PHD","Graduate"
"120251","KR","801","BA","0261","Dance",NA,"None",4,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,"10KR0261BA","Undergraduate"
"120251","KR","801","BA","0261","Dance",NA,"None",3,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"1DKR0261BA","Undergraduate"
"120251","KR","801","BFA","0261","Dance",NA,"None",27,2,25,0,16,1,4,4,0,0,2,0,0,7,2,1,1,10,22,5,"10KR0261BFA","Undergraduate"
"120251","KR","801","MFA","0261","Dance",NA,"None",10,4,6,0,6,0,1,1,0,0,1,1,0,1,0,0,2,2,3,7,"10KS0261MFA","Graduate"
"120251","KR","883","BFA","0162","Theatre","3980","Stage Management",18,1,17,0,13,1,0,3,0,0,1,0,0,0,0,0,2,3,12,6,"10KR3980BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","3985","Theatre Studies",8,1,7,0,6,0,1,1,0,0,0,0,0,1,0,0,0,2,8,0,"10KR3985BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4081","Acting",54,18,36,0,30,3,11,5,0,0,4,1,0,15,1,0,4,20,49,5,"10KR4081BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4082","Costume Design and Technology",11,1,10,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,"10KR4082BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4083","Scenic Technology",9,1,8,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,8,1,"10KR4083BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4084","Lighting Design and Technology",10,3,7,0,5,1,1,2,0,0,0,1,0,1,0,0,1,3,8,2,"10KR4084BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4085","Sound Design and Technology",12,7,5,0,7,0,2,2,0,0,1,0,0,3,0,0,1,5,12,0,"10KR4085BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","4086","Scenic Design",3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"10KR4086BFA","Undergraduate"
"120251","KR","883","BFA","0162","Theatre","5896","Arts & Entertainment Technolgy",6,5,1,0,4,0,1,0,0,0,0,1,0,1,0,0,0,1,5,1,"10KR5896BFA","Undergraduate"
"120251","KR","883","MA","0162","Theatre",NA,"None",3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"10KS0162MA","Graduate"
"120251","KR","883","MFA","0162","Theatre","0271","Design and Technology",44,14,30,0,33,2,2,3,0,0,1,3,0,3,0,0,3,5,9,35,"10KS0271MFA","Graduate"
"120251","KR","883","MFA","0162","Theatre","0272","Acting",8,2,6,0,3,0,3,2,0,0,0,0,0,3,0,0,0,5,1,7,"10KS0272MFA","Graduate"
"120251","KR","883","PHD","0162","Theatre",NA,"None",7,3,4,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,"10KS0162PHD","Graduate"
"120251","KR",NA,"College total",NA,"Fine & Applied Arts",NA,"College total",2373,954,1416,3,1080,315,135,324,0,1,102,387,29,180,31,9,406,497,1575,798,NA,NA
"120251","KS","486","NDEG","0067","Nondegree",NA,"None",3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,"10KS0067NDEG","Nondegree"
"120251","KS","913","PHD","5094","Informatics",NA,"None",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"10KS5094PHD","Graduate"
"120251","KS",NA,"College total",NA,"Graduate College",NA,"College total",4,2,2,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,3,1,NA,NA
"120251","KT","238","PHD","5202","Communications and Media",NA,"None",40,13,27,0,4,1,1,3,0,0,0,31,0,1,0,0,1,4,3,37,"10KS5202PHD","Graduate"
"120251","KT","408","BS","0277","Advertising",NA,"None",698,203,495,0,330,90,43,151,0,0,21,60,3,57,8,2,106,201,598,100,"10KT0277BS","Undergraduate"
"120251","KT","408","BS","5673","Computer Science & Advertising",NA,"None",81,43,38,0,8,40,5,8,0,0,1,15,4,5,1,0,42,13,38,43,"10KT5673BS","Undergraduate"
"120251","KT","408","MS","5420","Strategic Brand Communication",NA,"None",26,7,19,0,8,3,6,4,0,0,2,2,1,8,1,0,4,11,17,9,"1PKS5420MSU","Graduate"
"120251","KT","408","MS","6159","Advertising",NA,"None",32,9,23,0,4,0,0,2,0,0,0,26,0,0,0,0,0,2,5,27,"10KS6159MS","Graduate"
"120251","KT","408","NDEG","5420","Strategic Brand Communication",NA,"None",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1PKS5420NDEU","Nondegree"
"120251","KT","436","BS","5201","Media and Cinema Studies",NA,"None",135,64,71,0,47,16,12,24,0,0,7,26,3,16,3,0,26,37,103,32,"10KT5201BS","Undergraduate"
"120251","KT","642","BS","0278","Journalism",NA,"None",150,52,98,0,70,13,26,28,0,0,5,7,1,34,2,0,16,57,133,17,"10KT0278BS","Undergraduate"
"120251","KT","642","MS","0278","Journalism",NA,"None",10,4,6,0,5,1,2,1,0,0,1,0,0,2,0,0,2,3,7,3,"10KS0278MS","Graduate"
"120251","KT","934","NDEG","0067","Nondegree",NA,"None",16,8,8,0,9,3,0,3,0,0,0,1,0,0,1,0,3,3,15,1,"10KT0067NDEG","Nondegree"
